#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/ptm/PTM_collapsed_log2_norm_imp_18517.txt#:type=:list
#PTM collapse key	X5Z_0_5h_Rep1	X5Z_0_5h_Rep2	X5Z_0_5h_Rep3	X5Z_0_5h_Rep4	X5Z_2h_Rep1	X5Z_2h_Rep2	X5Z_2h_Rep3	X5Z_2h_Rep4	X5Z_8h_Rep1	X5Z_8h_Rep2	X5Z_8h_Rep3	X5Z_8h_Rep4	XCONTROL_0h_Rep1	XCONTROL_0h_Rep2	XCONTROL_0h_Rep3	XCONTROL_0h_Rep4	XCTRL_0h_Rep1_2	XCTRL_0h_Rep2_2	XCTRL_0h_Rep3_2	XCTRL_0h_Rep4_2	XDMSO_0_5h_Rep1	XDMSO_0_5h_Rep1_2	XDMSO_0_5h_Rep2	XDMSO_0_5h_Rep2_2	XDMSO_0_5h_Rep3	XDMSO_0_5h_Rep3_2	XDMSO_0_5h_Rep4	XDMSO_2h_Rep1	XDMSO_2h_Rep1_2	XDMSO_2h_Rep2	XDMSO_2h_Rep2_2	XDMSO_2h_Rep3	XDMSO_2h_Rep3_2	XDMSO_2h_Rep4	XDMSO_8h_Rep1	XDMSO_8h_Rep1_2	XDMSO_8h_Rep2	XDMSO_8h_Rep2_2	XDMSO_8h_Rep3	XDMSO_8h_Rep3_2	XDMSO_8h_Rep4	XPD_0_5h_Rep1	XPD_0_5h_Rep2	XPD_0_5h_Rep3	XPD_0_5h_Rep4	XPD_2h_Rep1	XPD_2h_Rep2	XPD_2h_Rep3	XPD_2h_Rep4	XPD_8h_Rep1	XPD_8h_Rep2	XPD_8h_Rep3	XPD_8h_Rep4	XPI_0_5h_Rep1	XPI_0_5h_Rep2	XPI_0_5h_Rep3	XPI_0_5h_Rep4	XPI_2h_Rep1	XPI_2h_Rep2	XPI_2h_Rep3	XPI_2h_Rep4	XPI_8h_Rep1	XPI_8h_Rep2	XPI_8h_Rep3	XPI_8h_Rep4	XPI5Z_0_5h_Rep1	XPI5Z_0_5h_Rep2	XPI5Z_0_5h_Rep3	XPI5Z_0_5h_Rep4	XPI5Z_2h_Rep1	XPI5Z_2h_Rep2	XPI5Z_2h_Rep3	XPI5Z_2h_Rep4	XPI5Z_8h_Rep1	XPI5Z_8h_Rep2	XPI5Z_8h_Rep3	XPI5Z_8h_Rep4	XPIPD_0_5h_Rep1	XPIPD_0_5h_Rep2	XPIPD_0_5h_Rep3	XPIPD_0_5h_Rep4	XPIPD_2h_Rep1	XPIPD_2h_Rep2	XPIPD_2h_Rep3	XPIPD_2h_Rep4	XPIPD_8h_Rep1	XPIPD_8h_Rep2	XPIPD_8h_Rep3	XPIPD_8h_Rep4
SLK_T569_M1	13.66863551	13.37872452	13.33840462	13.36201278	13.43804232	13.64957479	13.312188	13.33840997	12.6940276	13.09451131	13.22693522	12.91428743	11.07848407	11.21312258	11.44748224	11.38071054	13.04518715	12.78807093	13.15706865	13.24445011	14.98626223	14.55560655	13.55598065	13.37397604	15.53728682	14.73737425	13.17570332	14.03844876	14.23477838	13.58855696	13.66653872	13.79107773	14.04027945	14.20356824	12.16545493	11.63473068	12.43647726	12.86704756	13.19666622	12.93221774	13.40006447	10.99648255	11.4265415	11.40390211	11.4767954	11.19765681	11.41869582	11.38802024	11.42178197	15.64802189	14.80724614	14.36386784	13.45907962	10.38273396	10.48059805	11.00180473	10.70719657	10.19870702	11.41945647	12.27226783	11.3382642	13.39780019	12.91776437	13.37992177	12.5603339	9.615993484	11.94065191	12.58254347	12.18907768	12.17346302	12.00314048	12.1249699	12.11711323	12.47994523	12.85406499	13.83310327	13.2073729	13.8227558	12.99690625	13.51647626	13.02753738	11.33036898	11.54216634	11.34834482	11.44976991	10.87981834	11.39281294	11.38038008	11.16735615
SLMAP_S148_M1	12.21662181	13.6970529	14.63673053	14.58546423	13.38281774	13.02744451	13.73362049	14.49589839	14.09819591	14.74653909	13.40672129	13.43026036	15.33558129	15.38068218	14.49874077	15.05974908	15.04368247	14.93120679	14.41130032	15.26180504	14.62198987	14.76851641	14.60493332	13.74815429	15.14486179	13.8406284	14.32515453	15.25707803	14.11865213	14.19140061	14.33681768	15.55052564	14.01783857	13.67653821	15.11452632	14.9652709	15.11862147	14.37825917	14.42562755	14.16765992	14.13493537	14.07547898	11.04196604	14.48020745	14.42276535	12.84916518	12.22944732	11.57488067	12.18729251	14.66389036	14.1598047	14.69811529	14.05756277	15.22431048	14.74642442	14.47593633	14.92658651	15.23849413	15.06967112	15.25394989	14.87615156	15.3480381	15.05581146	15.25218734	14.98132955	13.0927264	14.2342152	13.5922391	13.77826378	14.08777555	14.20433079	14.18473506	14.47181696	14.22247738	13.28800925	15.34853421	14.16886437	14.11674264	14.11793293	14.86440867	13.72385917	13.14690197	11.20326618	14.23190474	13.73823633	14.79054655	14.3329405	14.83121786	14.29217507
SLMAP_S452_M1	16.07445977	15.79573056	15.62054233	15.81753036	15.98502149	15.92823239	15.67964402	15.74752948	15.97392892	15.86553109	15.49557812	15.67339111	16.36446185	16.31822784	15.69644099	15.70728494	15.40021343	15.6982914	15.78955603	15.74305326	16.19592894	15.87101809	15.56090656	15.46474262	15.67421903	14.85457832	15.2718338	15.94721786	15.25160989	15.87917989	15.73534313	15.46848407	16.00349389	15.4595868	15.58567497	15.27777831	14.89263783	15.04440555	14.4589239	15.28188287	15.02274116	15.63742958	15.81778363	15.35228619	15.84589206	16.13659277	15.80133466	15.5309709	15.33576327	15.8713288	15.02839075	15.21720007	15.48439298	16.30230808	15.72648641	15.30347181	15.98094117	15.90388267	15.80272583	15.24455653	15.64019633	15.80655574	14.93055569	15.59410396	15.52256105	16.201674	15.72428301	15.52930485	15.88817055	15.15220259	15.92999734	15.18560072	15.59972452	15.53240906	15.44126841	15.66149296	15.71794727	14.73170486	15.88129231	15.09606755	15.52269073	15.90613236	15.61907395	15.25256906	15.66320396	15.20857044	15.32013839	15.22962627	15.41310034
SLTM_S1002_M1	18.43393807	18.01365542	17.93740696	18.13851711	17.72122781	17.92792551	17.84677453	17.96358634	18.31475612	18.00977276	18.42049969	18.43307135	18.73252077	18.39539219	18.05052941	18.00636145	18.2195852	18.07180476	18.16966005	18.28011689	18.18354247	17.97631448	17.3972011	17.42157696	17.40350632	17.07119382	17.23470989	18.25462529	17.3405845	17.58653371	17.4082644	17.36551536	17.27395591	17.41759975	17.96199414	17.58335193	17.95655773	17.47975409	17.43395265	17.54307825	17.70077346	18.71400528	17.94790413	18.28778527	17.73399367	18.55370219	18.01461572	18.14941786	17.83962356	18.75363106	18.10124893	18.69868069	18.68179896	18.39006831	18.10589969	17.9878353	18.01887072	18.05471915	17.98401011	18.02849158	18.14964682	18.52142847	18.00139175	18.1892899	18.28826596	18.18892939	18.14404112	18.2169682	18.11219434	18.28425012	18.04998621	18.10261668	18.21012038	18.26229275	18.10773973	18.29323973	18.15082621	18.99715019	18.01517282	18.12390407	17.93412287	18.06917257	17.9520625	17.64519539	18.03788476	18.42027345	18.07230875	18.36036052	18.38660842
SLTM_S1011_M1	14.22930665	14.63935363	14.81789868	15.38675715	11.17515784	14.79850015	14.61473642	15.13673937	14.33193023	15.08730116	14.57373303	14.53189239	15.22014336	12.88222069	15.35709384	15.37487053	13.51478936	13.42992	13.87404357	15.20565437	13.74777063	13.13905387	14.80469586	14.78258052	14.44219928	14.11372392	14.69078731	14.2264629	13.94617589	14.2400151	14.4701992	14.53419006	13.81097565	14.22805931	15.1183974	15.0453275	14.72943224	13.85446746	12.84179879	13.87315071	14.57817182	13.83543372	14.59833222	14.90794275	14.65158331	13.95196307	15.04476248	14.29380304	15.02855719	14.9482953	15.10853599	14.38913327	14.5872883	14.64533542	15.23149563	14.88650555	15.1937385	15.4300475	15.37104258	15.00367961	15.39075475	15.20236419	14.46807086	13.89098871	14.96466249	14.53633445	14.86562532	14.77657858	15.16972299	14.38726662	15.19349002	15.27351374	15.24498069	16.46751326	14.91128056	14.67290685	14.7589434	12.25746541	14.99772845	14.87260219	15.06742023	14.80176061	14.7249262	14.15806208	15.06819261	15.78571872	15.29922604	14.35288464	15.01025382
SLTM_S209_M1	13.7413176	15.00214665	15.46857532	15.26581277	15.15851883	15.67028034	15.57129962	15.14566948	16.22234146	15.54217916	15.41932449	16.2610644	14.36595945	15.50263519	15.03041794	15.86259007	15.70654791	15.63588058	14.59924293	15.07908097	16.28912697	15.98265583	16.04509743	16.11469056	16.11887235	14.55664049	14.65342643	15.21341814	15.18878683	15.34998966	14.90189983	15.37843506	16.11064971	-0.570903446	15.70136924	15.01506674	13.8038606	14.51420702	14.05120613	14.72586116	14.10647187	16.44551939	15.79806897	15.71386019	15.69338813	16.13294672	15.44930892	16.09073475	15.54907878	15.92619108	15.8359757	15.85599074	15.90682409	12.55873308	14.11941143	15.57359786	14.92969737	14.80630452	13.91087722	15.88121127	14.37971806	14.59928198	15.24769778	15.81281162	14.95898564	15.33831142	14.75685676	15.29007213	14.99385922	14.31402499	14.59706699	15.33409992	14.76106463	15.60502741	15.33243456	16.52682061	15.55919313	16.73499592	15.58107443	15.55400369	15.00070706	15.3340652	15.20700688	15.03928361	15.3178143	14.95692671	14.63609239	15.28596534	15.13945803
SLTM_S214_M2	13.45397236	13.07561469	12.83490157	13.13059716	13.1279836	12.99637716	12.917278	13.13003631	14.66722445	14.67299758	14.9528356	14.52301138	12.57984619	13.08057244	12.72537654	12.54077727	14.97187639	14.95961744	14.90678671	14.746842	14.80423594	14.79295088	16.44375958	13.16441063	14.2234753	14.04206219	13.87774863	13.80474622	15.25423527	13.36738579	14.58146038	12.6921796	15.55548933	13.61161419	14.62042188	14.46013126	14.40183403	13.65815868	14.17114916	14.26760749	11.38994366	15.01399352	15.33581061	15.07899212	14.05274984	11.19765681	11.41869582	11.38802024	11.42178197	11.15442398	11.49607079	11.26783793	11.32669616	13.23394171	12.69698205	12.45873506	13.05337668	13.64301618	13.59787087	13.77898648	13.59256427	11.08132739	11.36255003	11.34261585	10.97681545	10.68299168	11.18806541	11.29953023	11.22912383	11.11876813	11.22775144	11.53084811	11.17525163	11.56864277	11.85892382	11.11244426	11.80924912	12.26768224	12.86885442	13.86079946	14.26184817	15.67232456	15.69733132	15.50715383	15.60483022	13.65740582	13.73082578	13.20422816	13.91963347
SLTM_S289_M1	19.98452823	19.40081285	19.24041173	19.14059369	19.54855695	19.41703539	18.9980654	19.44339845	19.82359214	19.5415767	19.56621181	19.44041305	20.40621759	19.95124518	19.16672609	19.14822061	19.53107264	18.94819571	19.41367092	12.47979127	19.55636873	19.57473504	19.0745874	19.02508536	19.85340688	19.03944304	18.77336515	20.08109468	19.5613605	19.47380526	19.44784339	19.11273121	18.96218673	19.06088499	19.41650685	19.24873379	19.70279048	19.08201273	18.75584917	19.29344063	19.36060515	20.03780019	19.52453643	19.66591234	19.55210805	20.04656373	19.40095044	19.76196318	19.70279656	20.2388234	19.50989674	19.81695486	19.654869	20.31386239	19.51391748	19.40621655	19.41962998	20.10936878	19.58427867	19.33840609	19.92138551	20.10936589	19.47560871	19.31212113	19.59658108	20.30167034	19.70191004	19.88546559	19.42687737	19.67955084	19.66891344	19.58541122	20.19529924	19.76554084	19.70886757	19.54119893	19.87198855	19.66437604	19.61563726	19.60863242	19.04461903	19.83311357	19.59080285	19.06827841	19.39913767	20.23277513	20.08260288	13.85440104	19.53118165
SLTM_S543_M1	12.14540361	12.56174759	12.63268083	10.35360972	12.10795145	12.51450035	11.44359003	12.38664485	12.10246222	13.0518502	12.40449914	11.67124496	12.75926575	12.65712339	11.90119164	12.02095159	12.3874867	12.13137897	12.82088907	12.65176251	12.68124867	12.93764591	12.14708524	12.38074966	12.29804452	11.27794622	12.72656624	13.07414817	12.90694724	13.30515386	12.98783364	12.34013829	10.37377791	12.74446754	12.33332975	12.77920227	12.59505342	9.620536323	12.27347228	12.58063787	12.33642165	12.89903707	12.83039655	13.66588229	13.09409653	13.24039595	12.47796678	12.85220455	13.16668088	13.61346317	12.6369597	13.25764736	12.72622914	13.04795128	12.44106582	12.52782394	12.69673701	12.97492699	10.21905426	12.27842486	13.82728227	13.93301306	13.14103638	12.53774563	12.80049992	13.23625889	13.1766435	13.71142089	12.81177265	12.64931414	13.21204977	13.14933533	13.7204081	13.19268544	12.33676397	12.96800853	13.47650745	13.07603609	12.85089356	12.15005735	11.36825188	12.83192061	12.34975853	12.00430697	12.59804086	14.2695731	13.94435976	14.17205659	13.30318388
SLTM_S550_M2	17.09410774	17.39797182	17.5376718	16.82305017	17.01082893	17.35579641	17.81506355	17.60067183	16.90963298	17.41989499	17.19344093	17.28020015	16.79421148	17.25096563	15.84223555	16.00956501	17.23663637	17.76363061	16.82212082	16.95366859	16.65902203	17.849522	17.36732181	16.41132279	17.49154869	17.58697338	17.33085948	16.75785251	17.8387004	16.4731142	15.55240032	17.16407173	17.60115938	17.56098749	16.57229209	16.94819986	16.66484569	16.73207382	17.20839293	16.93827578	16.83171062	17.20048444	16.7482751	17.18465152	16.58610497	16.80001555	16.97187187	17.45647037	16.79539464	17.08366018	16.37268861	17.22395077	17.28965485	14.83984959	16.92344235	17.58743789	16.96311106	16.81380571	17.11600446	17.86338382	16.96515934	17.10249501	17.23492564	17.49105263	16.68369269	16.40827448	17.19211305	17.44634979	17.31653242	17.3892825	17.39350778	17.62265598	17.59430289	17.13135033	16.99388932	16.64582475	16.99389254	17.35994315	17.21629525	17.66916229	16.84185461	14.27260828	16.54840949	17.73585897	17.33761829	17.16813113	17.37621688	17.34874683	17.21619343
SLTM_S551_M2	18.0954123	19.14562383	19.41598764	18.71173282	18.67680475	18.72776469	19.49045446	19.0755276	18.80182422	19.08000771	18.91949264	18.75634523	18.37842358	18.27290273	19.00888031	18.49722121	18.8811791	19.30415265	18.15093186	18.2635419	18.31400163	19.0616792	19.42030856	19.42450601	19.85895242	20.15406809	19.77404676	18.42860902	19.84912012	19.01669698	18.59935408	19.25001853	19.78245292	19.79554654	18.53161442	19.881419	18.99777309	19.53113802	19.6059429	19.56909471	19.64832083	18.36919876	18.69165228	18.75959257	18.88755342	18.31579387	18.66182782	18.84666641	18.62088833	18.71496676	18.91417408	18.61618534	18.72549114	18.03648418	18.71326909	19.19247066	18.77833112	18.49993468	18.79900223	18.72354941	18.51096796	18.62967846	19.01894476	18.91654849	17.62367298	18.84589339	18.96802592	19.20039603	18.98677389	18.93015625	18.6881335	19.146928	18.83075257	18.94428908	19.09186841	18.42071113	19.03926912	18.18269258	18.79428839	19.16981871	18.86156183	18.64713113	18.80277796	19.76792864	18.72673029	18.89674636	18.88984448	18.98416783	18.65537452
SLTM_S551_M3	16.31909928	15.95748661	15.96928008	16.33682595	15.98295313	16.08348905	16.14645506	16.02309488	11.08243399	11.36806213	11.47604394	11.13678143	17.34029588	17.37767202	17.28482944	17.28927261	16.2507528	16.196437	16.62614605	16.6968639	16.55528147	16.66637993	15.59865205	15.92914148	15.72711767	15.01217903	15.2598171	16.76339136	15.47087348	15.99635632	15.85930429	15.89846025	16.05168291	16.24617141	16.17360732	16.2001	16.17265134	15.69587888	15.6699617	15.47841069	15.91213431	15.57366168	16.44560339	16.40094578	15.96823547	15.32107944	16.30940381	16.18173518	16.20070858	16.75058402	16.18718765	16.59692864	16.4911102	16.60765883	16.56794514	16.44502581	16.28211531	17.10340417	16.35373278	16.36196092	16.60845282	16.18798856	16.11158147	16.15136202	16.13865134	17.1931327	16.35034924	16.59127197	16.30884228	17.1899607	16.44636477	16.51524964	16.39474853	14.56912841	14.51741902	14.95266458	14.72540291	17.40533174	16.48210221	16.11969578	16.28931405	16.1453343	16.23390478	16.05002177	16.26604367	17.2515546	16.16460622	15.92060465	16.3654466
SLTM_S553_M1	21.55617565	20.45892118	20.61352856	20.656369	20.42885831	20.67268825	20.55806154	20.48544735	21.10089684	20.76010298	20.7730513	21.12128492	21.5542295	21.25961681	20.5556216	20.78473995	20.50921728	20.46471168	20.63769679	20.83945454	20.49825809	20.90242914	20.30267548	20.15436596	20.18375017	20.22443568	20.28209814	20.98039616	20.69952903	20.34768327	20.41926795	20.23026843	20.26749644	20.61745291	20.40486737	20.55312809	20.51880642	20.26592827	20.40491255	20.33885048	20.59375424	21.68276149	20.68565605	20.82830143	20.60615188	21.25118904	20.6673856	20.74334074	20.41965441	21.52087795	20.8819578	20.91403992	20.9244471	21.64960979	20.81784372	20.73400554	20.81524975	21.39145516	20.83392173	20.62341166	20.80728999	21.51878834	20.49640454	20.81269755	21.13985653	21.41817135	20.76895759	20.66256538	20.53083711	21.14452049	20.82012671	20.89339905	21.03109938	21.46446233	21.0293761	21.17962982	21.09552318	21.60645211	20.56065653	20.55744849	20.48904853	20.82325131	20.63500824	20.41103094	20.61524098	21.8693959	20.87586894	20.59180592	21.34989296
SLTM_S553_M2	17.20390241	18.74221809	19.04207444	18.38270434	18.29748215	18.36026329	19.1167726	18.64182146	18.5032367	18.69952006	18.54562984	18.2634428	17.856798	17.52583884	18.61477758	18.14381903	18.45575815	18.82362165	17.6786474	17.83097168	17.89324516	18.62571722	19.0167027	19.02307903	19.50158427	19.81398076	19.33886347	18.01223761	19.52487727	18.65481075	18.30183269	18.94335204	19.36057326	19.40389411	18.21127917	19.48102018	18.72802024	19.06022261	19.25806441	19.16778171	19.31955285	17.64459179	18.37472973	18.35827067	18.51910535	17.80937225	18.24530344	18.41744348	18.29579015	18.27495759	18.54272503	18.17281096	18.3025088	17.74598616	18.34537125	18.79762206	18.3139298	18.07172828	18.40465177	18.3352486	18.10495059	18.08184528	18.62532541	18.54880885	16.78972693	18.66597169	18.56347268	18.83648877	18.54133196	18.43974395	18.28657092	18.69176871	18.35416919	18.56800938	18.86345858	17.98246308	18.56873504	17.11774226	18.3675842	18.7595511	18.57030551	18.2638586	18.41434781	19.38788564	18.28547386	18.39442812	18.501755	18.56902517	18.15081319
SLTM_S553_M3	16.31909928	15.95748661	15.96928008	16.33682595	15.98295313	16.08348905	16.14645506	16.02309488	11.08243399	11.36806213	11.47604394	11.13678143	17.34029588	17.37767202	17.28482944	17.28927261	16.2507528	16.196437	16.62614605	16.6968639	16.55528147	16.66637993	15.59865205	15.92914148	15.72711767	15.01217903	15.2598171	16.76339136	15.47087348	15.99635632	15.85930429	15.89846025	16.05168291	16.24617141	16.17360732	16.2001	16.17265134	15.69587888	15.6699617	15.47841069	15.91213431	15.57366168	16.44560339	16.40094578	15.96823547	15.32107944	16.30940381	16.18173518	16.20070858	16.75058402	16.18718765	16.59692864	16.4911102	16.60765883	16.56794514	16.44502581	16.28211531	17.10340417	16.35373278	16.36196092	16.60845282	16.18798856	16.11158147	16.15136202	16.13865134	17.1931327	16.35034924	16.59127197	16.30884228	17.1899607	16.44636477	16.51524964	16.39474853	14.56912841	14.51741902	14.95266458	14.72540291	17.40533174	16.48210221	16.11969578	16.28931405	16.1453343	16.23390478	16.05002177	16.26604367	17.2515546	16.16460622	15.92060465	16.3654466
SLTM_S93_M1	14.72977842	16.01717208	16.3946549	15.2273053	15.87397787	15.27582318	16.23891215	15.59038719	16.15597807	16.23264026	15.87429515	16.19740746	16.23493954	15.53413581	16.19290351	16.02002167	16.45500466	16.19974109	16.07901642	14.05397781	16.0569429	16.46159305	16.12298684	15.14462839	15.70132301	15.37304142	15.28338197	16.60238904	16.29974947	15.61055794	15.88639058	15.34760019	15.68417736	15.98142572	15.8702812	15.76789369	15.69287777	15.90977659	15.66829296	15.58955105	15.57463449	16.85206065	16.15220761	15.95008292	16.56349204	14.58775216	15.57158043	16.7100517	15.41539864	16.41530032	16.22486184	16.32337538	16.33871948	15.7134305	15.41073818	15.63224847	15.52273132	12.70890904	13.17681097	16.29806155	13.4948361	14.88879796	15.60783992	16.16850813	14.24564194	15.64188748	15.28615577	15.4092025	15.30413854	15.99359961	15.64133565	15.710317	15.53479189	15.92662082	16.46507391	16.38829088	16.4674015	16.72326415	16.57669389	15.64222015	16.31646925	15.36981459	15.79122607	16.15057567	15.6632741	16.45939716	16.17135081	16.23703243	16.41219764
SLTM_S93_M2	14.69365037	14.94761612	15.31030973	14.64218779	15.52539172	15.16108081	15.50368206	14.67734596	15.209601	15.16251878	15.2995048	15.03412878	14.19673703	15.07995085	15.08048118	15.16263093	15.42532553	15.73152008	15.24534897	14.85734615	15.79443113	15.6806261	15.47460422	14.92295456	15.37743426	16.16874443	15.35102847	14.45505216	16.03156663	15.24741613	14.9134157	15.57271713	16.19008969	15.12748156	14.70891777	15.28828283	14.54427055	15.21085243	16.25537709	16.18887474	14.74321171	14.75200917	14.34635508	14.21530493	15.56060072	15.59201107	15.39809019	15.38728595	15.43202722	15.46184909	15.2678579	15.22986167	15.2834839	15.04106875	14.57173819	14.4490969	14.50406315	14.51902163	14.84706878	14.55128953	14.71196536	13.61278057	14.59375965	15.55161234	14.54121113	10.68299168	11.18806541	11.29953023	11.22912383	11.11876813	11.22775144	11.53084811	11.17525163	15.50558995	14.77809266	15.43150462	15.36036815	15.96674428	15.46848159	15.36234893	15.15592621	15.42255168	15.3088967	15.79699814	15.21836133	15.67116245	15.51166096	15.39795461	15.30520914
SLTM_S97_M2	14.69365037	14.94761612	15.31030973	14.64218779	15.52539172	15.16108081	15.50368206	14.67734596	15.209601	15.16251878	15.2995048	15.03412878	14.19673703	15.07995085	15.08048118	15.16263093	15.42532553	15.73152008	15.24534897	14.85734615	15.79443113	15.6806261	15.47460422	14.92295456	15.37743426	16.16874443	15.35102847	14.45505216	16.03156663	15.24741613	14.9134157	15.57271713	16.19008969	15.12748156	14.70891777	15.28828283	14.54427055	15.21085243	16.25537709	16.18887474	14.74321171	14.75200917	14.34635508	14.21530493	15.56060072	15.59201107	15.39809019	15.38728595	15.43202722	15.46184909	15.2678579	15.22986167	15.2834839	15.04106875	14.57173819	14.4490969	14.50406315	14.51902163	14.84706878	14.55128953	14.71196536	13.61278057	14.59375965	15.55161234	14.54121113	10.68299168	11.18806541	11.29953023	11.22912383	11.11876813	11.22775144	11.53084811	11.17525163	15.50558995	14.77809266	15.43150462	15.36036815	15.96674428	15.46848159	15.36234893	15.15592621	15.42255168	15.3088967	15.79699814	15.21836133	15.67116245	15.51166096	15.39795461	15.30520914
SLTM_T563_M3	16.31909928	15.95748661	15.96928008	16.33682595	15.98295313	16.08348905	16.14645506	16.02309488	11.08243399	11.36806213	11.47604394	11.13678143	17.34029588	17.37767202	17.28482944	17.28927261	16.2507528	16.196437	16.62614605	16.6968639	16.55528147	16.66637993	15.59865205	15.92914148	15.72711767	15.01217903	15.2598171	16.76339136	15.47087348	15.99635632	15.85930429	15.89846025	16.05168291	16.24617141	16.17360732	16.2001	16.17265134	15.69587888	15.6699617	15.47841069	15.91213431	15.57366168	16.44560339	16.40094578	15.96823547	15.32107944	16.30940381	16.18173518	16.20070858	16.75058402	16.18718765	16.59692864	16.4911102	16.60765883	16.56794514	16.44502581	16.28211531	17.10340417	16.35373278	16.36196092	16.60845282	16.18798856	16.11158147	16.15136202	16.13865134	17.1931327	16.35034924	16.59127197	16.30884228	17.1899607	16.44636477	16.51524964	16.39474853	14.56912841	14.51741902	14.95266458	14.72540291	17.40533174	16.48210221	16.11969578	16.28931405	16.1453343	16.23390478	16.05002177	16.26604367	17.2515546	16.16460622	15.92060465	16.3654466
SLU7_S215_M1	15.67544186	15.40680447	15.4464026	15.53410072	15.4734568	15.67431659	15.19541122	15.55433794	11.08243399	11.36806213	11.47604394	11.13678143	16.21601947	16.32726823	15.91604275	15.92798288	12.40125893	11.91983472	11.80182775	12.09777119	15.85282183	15.97312274	16.22711493	16.16498354	15.8511558	15.63370618	16.08889919	14.90916514	14.78345348	14.28185979	14.37333258	14.49862907	15.27106617	14.62448877	12.46818974	13.04224682	12.44360833	12.24910629	10.54505193	11.21193563	11.34826707	11.77483972	13.62113132	14.58469375	15.61147477	11.89485976	15.14809298	16.2506806	15.15969921	12.4582764	15.74096864	15.54243582	15.58883837	14.30885791	14.61001513	14.66557709	14.69418007	12.54960826	15.71828975	15.5534358	15.7070913	16.59177874	15.6181232	12.2675711	15.60787594	10.68299168	11.18806541	11.29953023	11.22912383	11.11876813	11.22775144	11.53084811	11.17525163	10.78556952	11.20589014	11.30758416	11.18662747	16.49101109	15.41624831	12.17395311	15.44210198	13.4711019	15.33101729	12.72117344	13.3416638	13.7799048	14.83985676	12.39001673	14.25369234
SLU7_Y243_M1	16.38502221	16.08272897	16.03974377	16.3166061	16.17617626	16.15734174	16.34986465	16.11397157	16.95210558	16.50921587	16.11068146	16.98926475	15.62640955	15.87803069	15.4148802	15.3583597	16.25871446	16.55827797	16.77463183	16.58235436	16.12204488	16.23057519	15.99333721	16.10957714	15.8025226	17.86764835	16.18291454	11.28531777	11.40362415	11.62023539	11.44463536	11.61468882	11.24936721	11.44557464	17.00428189	16.95985857	17.27880151	16.39551774	16.09795947	17.85008912	16.68874348	16.88915245	16.78354386	16.8001089	16.75845784	16.92557618	16.92666865	16.88489966	16.87528846	15.89978218	15.82749158	15.44719094	16.52442909	14.16286411	14.42013178	14.20855695	14.46525877	10.89136803	11.1762288	11.50182934	11.12813072	11.08132739	11.36255003	11.34261585	10.97681545	10.68299168	11.18806541	11.29953023	11.22912383	11.11876813	11.22775144	11.53084811	11.17525163	10.78556952	11.20589014	11.30758416	11.18662747	15.88916399	15.90502674	15.90981202	15.8737249	15.11717283	15.76339069	15.3220074	15.33656319	16.43312627	16.28510846	16.57522831	16.98642481
SLX4_S1044_M1	15.39166703	15.0179691	15.43941219	15.25697856	17.1453341	14.78758342	16.082771	15.05562917	16.79086179	15.00402663	15.39601234	14.58462478	16.33099044	15.35308049	15.36378857	14.70558343	14.63104771	14.45101345	14.89081567	15.81027711	15.85869316	15.04665071	15.01813059	14.45049704	15.09557923	12.34201052	15.09560049	15.61475782	14.79497203	15.0617142	14.70231367	15.52109699	13.32284354	15.55855055	15.68190698	14.78240681	15.36094805	14.0543462	18.8377918	14.31404927	14.96275143	16.13506888	15.52483055	14.44834956	14.92150435	16.41624608	15.49085246	15.32123531	15.80449029	16.25771271	15.40482891	15.15602	14.78749785	15.79823824	14.96614558	14.92752178	15.15799113	15.85651857	15.24278348	15.06380473	15.13031972	15.2029584	15.04154603	15.20491914	14.31309114	15.34605181	15.53242674	16.4807034	15.46772878	16.69517088	15.35355593	15.06598539	15.2324546	14.43685613	14.40197669	17.43676309	14.47572834	15.94559651	15.25914936	15.09601551	14.97286101	16.30060868	15.76314333	16.6193511	15.15150708	15.0084297	14.66272711	13.92306622	13.96128831
SLX4_S1204_M1	14.02369107	13.08247875	13.16842306	13.31836086	13.59701487	13.27308488	13.35625162	13.23927182	13.69205364	14.0742377	13.76448623	13.79218631	14.00084128	13.62037805	13.74581777	13.58971128	13.32274857	13.14051721	13.14427974	13.43219935	13.88416776	14.11800216	13.67432333	13.64297966	13.75067687	13.38724374	13.62332512	12.81186674	13.80298983	13.98312705	14.18420052	14.1298712	13.28760287	14.00168679	14.03790447	13.74094623	13.89333607	14.34974473	14.25856271	13.53022269	14.48286999	10.99648255	11.4265415	11.40390211	11.4767954	11.19765681	11.41869582	11.38802024	11.42178197	11.92293056	14.09830458	14.19139617	14.18524788	13.11255147	12.83776361	13.19096442	13.05758571	14.13641639	14.01263859	13.68181659	13.73858644	14.16354812	14.21253805	13.8579247	13.66218542	11.9054985	13.25899899	13.12809156	13.41246652	11.11876813	11.22775144	11.53084811	11.17525163	12.02485173	14.04414854	14.25635278	14.06928111	13.26419311	13.1090329	13.68490654	13.23103262	13.64186746	13.53314925	13.23808733	13.38083667	14.1112005	14.03561056	13.58401149	13.75395511
